# Z        Q        alpha     JTD           integration_error
# -----------------------------------------------------------
     3.000      0.000      1.500 2.187000e-03 1.477000e-07
     4.000      0.000      1.500 4.382000e-03 1.245000e-07
     5.000      0.000      1.500 5.786000e-03 1.378000e-07
     6.000      0.000      1.500 6.720000e-03 1.480000e-07
     7.000      0.000      1.500 7.364000e-03 1.356000e-07
     8.000      0.000      1.500 7.838000e-03 1.103000e-07
     9.000      0.000      1.500 8.183000e-03 1.439000e-07
    10.000      0.000      1.500 8.439000e-03 1.429000e-07
    11.000      0.000      1.500 8.690000e-03 1.462000e-07
    12.000      0.000      1.500 8.939000e-03 1.416000e-07
    13.000      0.000      1.500 9.156000e-03 1.465000e-07
    14.000      0.000      1.500 9.350000e-03 1.450000e-07
    15.000      0.000      1.500 9.526000e-03 1.339000e-07
    16.000      0.000      1.500 9.687000e-03 1.390000e-07
    17.000      0.000      1.500 9.833000e-03 1.150000e-07
    18.000      0.000      1.500 9.966000e-03 1.088000e-07
    19.000      0.000      1.500 1.010000e-02 1.482000e-07
    20.000      0.000      1.500 1.023000e-02 1.471000e-07
    21.000      0.000      1.500 1.035000e-02 1.489000e-07
    22.000      0.000      1.500 1.046000e-02 1.436000e-07
    23.000      0.000      1.500 1.056000e-02 1.447000e-07
    24.000      0.000      1.500 1.065000e-02 1.485000e-07
    25.000      0.000      1.500 1.075000e-02 1.452000e-07
    26.000      0.000      1.500 1.083000e-02 1.434000e-07
    27.000      0.000      1.500 1.091000e-02 1.415000e-07
    28.000      0.000      1.500 1.099000e-02 1.449000e-07
    29.000      0.000      1.500 1.105000e-02 1.485000e-07
    30.000      0.000      1.500 1.112000e-02 1.474000e-07
    31.000      0.000      1.500 1.119000e-02 1.443000e-07
    32.000      0.000      1.500 1.125000e-02 1.366000e-07
    33.000      0.000      1.500 1.131000e-02 1.430000e-07
    34.000      0.000      1.500 1.137000e-02 1.390000e-07
    35.000      0.000      1.500 1.143000e-02 1.481000e-07
    36.000      0.000      1.500 1.148000e-02 1.266000e-07
    37.000      0.000      1.500 1.153000e-02 1.435000e-07
    38.000      0.000      1.500 1.158000e-02 1.486000e-07
    39.000      0.000      1.500 1.163000e-02 1.436000e-07
    40.000      0.000      1.500 1.168000e-02 1.489000e-07
    41.000      0.000      1.500 1.172000e-02 1.485000e-07
    42.000      0.000      1.500 1.176000e-02 1.427000e-07
    43.000      0.000      1.500 1.181000e-02 1.417000e-07
    44.000      0.000      1.500 1.185000e-02 1.438000e-07
    45.000      0.000      1.500 1.188000e-02 1.489000e-07
    46.000      0.000      1.500 1.192000e-02 1.478000e-07
    47.000      0.000      1.500 1.196000e-02 1.414000e-07
    48.000      0.000      1.500 1.200000e-02 1.467000e-07
    49.000      0.000      1.500 1.203000e-02 1.452000e-07
    50.000      0.000      1.500 1.207000e-02 1.490000e-07
    51.000      0.000      1.500 1.210000e-02 1.377000e-07
    52.000      0.000      1.500 1.213000e-02 1.487000e-07
    53.000      0.000      1.500 1.216000e-02 1.480000e-07
    54.000      0.000      1.500 1.220000e-02 1.479000e-07
